UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX,Year
12850555,4691682,2024-01-01,4:30,dd040c51-0b57-4420-a140-2aa2f4812fa1,Occupant,Unspecified,20578229.0,,,,,,,,,,Registrant,,,,2024
12849156,4691851,2024-01-01,1:10,a014aa51-43ae-44a1-9602-c78dc03edbf9,Occupant,Unspecified,20577419.0,27.0,,,,,,,,,Registrant,,,M,2024
12851399,4692341,2024-01-01,16:40,b8d6bc44-5fd9-4a01-ba15-0fda471e93fc,Occupant,Unspecified,20578723.0,40.0,,,,,,,,,Registrant,,,F,2024
12850277,4691968,2024-01-01,7:47,da9242e9-351f-43ad-9224-ae6fb47256a1,Occupant,Unspecified,20578071.0,,,,,,,,,,Owner,,,,2024
12849144,4691672,2024-01-01,2:26,343829b1-2650-4099-8d5e-7f95e83dbf02,Occupant,Unspecified,20577406.0,20.0,,,,,,,,,Registrant,,,M,2024
12850804,4691938,2024-01-01,16:44,64eb8f08-e7fa-40e5-a3ae-79adbc37549c,Occupant,Unspecified,20578359.0,36.0,,,,,,,,,Registrant,,,M,2024
12850696,4692101,2024-01-01,20:20,2562225d-e1cf-4f0a-86e4-cc109efa2ff8,Occupant,Unspecified,20578302.0,,,,,,,,,,Registrant,,,U,2024
12850387,4692062,2024-01-01,15:37,5f13bb4b-983b-4d75-945e-fb19c818bdc8,Occupant,Unspecified,20578136.0,44.0,,,,,,,,,Registrant,,,M,2024
12850231,4692032,2024-01-01,21:44,92a0586c-6a95-4902-8c50-067a9f21e0bb,Occupant,Unspecified,20578046.0,,,,,,,,,,Registrant,,,,2024
12850477,4691930,2024-01-01,6:17,383b60b1-bf4e-4ad2-be0d-6c055c5eda9e,Occupant,Unspecified,20578189.0,,,,,,,,,,Registrant,,,M,2024
12849348,4691623,2024-01-01,3:20,8f688f75-f01a-4ca0-97d4-0cfff92df31e,Occupant,Unspecified,20577513.0,,,,,,,,,,Registrant,,,U,2024
12849292,4691784,2024-01-01,2:20,a7fd482e-e64d-49ea-ade1-ca38fd9ddb1b,Occupant,Unspecified,20577487.0,31.0,,,,,,,,,Registrant,,,F,2024
12849442,4691801,2024-01-01,18:03,f2ccb74e-18e7-4b92-895f-a673e2cf5adc,Occupant,Unspecified,20577579.0,26.0,,,,,,,,,Registrant,,,F,2024
12849175,4691911,2024-01-01,5:21,e8c3cf96-1d56-4cef-833b-9983f1cd1c15,Occupant,Unspecified,20577428.0,,,,,,,,,,Registrant,,,F,2024
12853704,4692799,2024-01-01,8:33,e918bd26-c3ca-43aa-9daa-760aaf20277a,Occupant,Unspecified,20580073.0,60.0,,,,,,,,,Registrant,,,F,2024
12854472,4693021,2024-01-01,4:39,1504474e-12dc-4310-a17e-655469de2499,Occupant,Unspecified,20580525.0,28.0,,,,,,,,,Registrant,,,F,2024
12851355,4692207,2024-01-01,16:34,608485df-27af-451f-b863-7275731575ba,Occupant,Injured,20578699.0,38.0,Not Ejected,Semiconscious,Back,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,F,2024
12849349,4691912,2024-01-01,21:40,81efd169-5bd9-44f6-8cb1-9c5a7e5c5c2f,Occupant,Unspecified,20577515.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12849143,4691672,2024-01-01,2:26,9e6dcb57-fb58-47e0-967d-991818aba596,Occupant,Injured,20577406.0,19.0,Not Ejected,Conscious,Entire Body,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F,2024
12849245,4691729,2024-01-01,3:40,bb22c565-3c52-4c00-8fa6-c161fa4c70a3,Occupant,Unspecified,20577458.0,24.0,,,,,,,,,Registrant,,,F,2024
12850639,4692110,2024-01-01,13:20,e38098c7-7a5c-46fe-bdaa-543fb6826448,Occupant,Unspecified,20578281.0,,,,,,,,,,Registrant,,,U,2024
12849328,4691883,2024-01-01,7:08,f69414fa-738a-4c11-b969-528bea479f04,Occupant,Unspecified,20577504.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12849240,4691729,2024-01-01,3:40,b4313c7d-b872-4a83-a176-b2dcd6cc422e,Occupant,Unspecified,20577459.0,43.0,,,,,,,,,Registrant,,,F,2024
12851349,4692236,2024-01-01,21:30,886e314e-47bf-47b0-b46d-31f1d3e8bf62,Occupant,Unspecified,20578694.0,56.0,,,,,,,,,Registrant,,,F,2024
12850478,4691930,2024-01-01,6:17,374cd615-10cb-484e-a2c8-51abf8d2a15f,Occupant,Unspecified,20578189.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12849337,4691753,2024-01-01,12:00,0a9c99c0-c20d-429e-b62d-c25e67b9575e,Occupant,Unspecified,20577510.0,44.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12850536,4691620,2024-01-01,3:30,f8033a41-daec-4cbe-82f5-502c4a821629,Occupant,Unspecified,20578218.0,36.0,,,,,,,,,Registrant,,,M,2024
12850447,4691979,2024-01-01,18:34,ee533c11-3dcd-473f-a3fe-6f7dfd9ccdeb,Occupant,Unspecified,20578173.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
